DATE,TMAX,TMIN
2012/11/18,50,30
2012/11/19,50,23
2012/11/20,50,23
2012/11/21,48,30
2012/11/22,46,23
2012/11/23,41,19
2012/11/24,42,21
2012/11/25,46,23
2012/11/26,41,19
2012/11/27,41,23
2012/11/28,41,17
2012/11/29,39,21
2012/11/30,37,14
2012/12/1,32,15
2012/12/2,33,21
2012/12/3,35,15
2012/12/4,33,19
2012/12/5,28,12
2012/12/6,28,12
2012/12/7,28,10
2012/12/8,24,6
2012/12/9,33,12
2012/12/10,28,12
2012/12/11,32,15
2012/12/12,35,21
2012/12/13,32,24
2012/12/14,32,24
2012/12/15,35,24
2012/12/16,26,8
2012/12/17,30,14
2012/12/18,28,14
2012/12/19,26,21
2012/12/20,33,14
2012/12/21,19,0
2012/12/22,26,6
2012/12/23,26,3
2012/12/24,24,6
2012/12/25,26,8
2012/12/26,23,12
2012/12/27,21,8
2012/12/28,26,3
2012/12/29,26,6
2012/12/30,24,3
2012/12/31,17,0
2013/1/1,21,1
2013/1/2,26,3
2013/1/3,30,3
2013/1/4,28,5
2013/1/5,30,6
2013/1/6,28,6
2013/1/7,30,5
2013/1/8,30,8
2013/1/9,35,17
2013/1/10,35,15
2013/1/11,35,15
2013/1/12,32,17
2013/1/13,33,12
2013/1/14,33,8
2013/1/15,33,8
2013/1/16,35,10
2013/1/17,33,17
2013/1/18,26,17
2013/1/19,37,15
2013/1/20,33,8
2013/1/21,32,15
2013/1/22,37,8
2013/1/23,28,10
2013/1/24,32,10
2013/1/25,33,12
2013/1/26,37,14
2013/1/27,35,19
2013/1/28,32,23
2013/1/29,32,21
2013/1/30,39,10
2013/1/31,33,15
2013/2/1,30,19
2013/2/2,33,14
2013/2/3,35,15
2013/2/4,35,6
2013/2/5,26,1
2013/2/6,24,8
2013/2/7,30,15
2013/2/8,30,15
2013/2/9,28,15
2013/2/10,33,14
2013/2/11,41,17
2013/2/12,37,15
2013/2/13,37,14
2013/2/14,37,21
2013/2/15,44,21
2013/2/16,37,14
2013/2/17,35,12
2013/2/18,41,14
2013/2/19,42,21
2013/2/20,42,15
2013/2/21,46,21
2013/2/22,41,24
2013/2/23,33,17
2013/2/24,50,21
2013/2/25,51,32
2013/2/26,57,23
2013/2/27,44,15
2013/2/28,42,19
2013/3/1,55,26
2013/3/2,57,32
2013/3/3,59,32
2013/3/4,57,30
2013/3/5,57,32
2013/3/6,66,37
2013/3/7,57,24
2013/3/8,48,26
2013/3/9,53,33
2013/3/10,48,26
2013/3/11,46,23
2013/3/12,50,28
2013/3/13,53,33
2013/3/14,53,35
2013/3/15,64,41
2013/3/16,51,28
2013/3/17,37,24
2013/3/18,44,24
2013/3/19,53,30
2013/3/20,50,30
2013/3/21,51,26
2013/3/22,50,24
2013/3/23,51,30
2013/3/24,57,35
2013/3/25,60,35
2013/3/26,50,26
2013/3/27,50,30
2013/3/28,50,32
2013/3/29,53,39
2013/3/30,59,28
2013/3/31,64,37
2013/4/1,60,35
2013/4/2,55,42
2013/4/3,55,32
2013/4/4,57,28
2013/4/5,57,39
2013/4/6,51,35
2013/4/7,53,37
2013/4/8,55,33
2013/4/9,62,30
2013/4/10,69,42
2013/4/11,71,39
2013/4/12,59,35
2013/4/13,68,44
2013/4/14,66,39
2013/4/15,62,44
2013/4/16,59,37
2013/4/17,48,33
2013/4/18,57,35
2013/4/19,64,42
2013/4/20,66,46
2013/4/21,62,44
2013/4/22,71,46
2013/4/23,71,41
2013/4/24,73,46
2013/4/25,71,48
2013/4/26,64,50
2013/4/27,80,50
2013/4/28,80,46
2013/4/29,77,48
2013/4/30,73,48
2013/5/1,71,50
2013/5/2,78,51
2013/5/3,84,57
2013/5/4,86,60
2013/5/5,84,59
2013/5/6,77,59
2013/5/7,71,55
2013/5/8,86,51
2013/5/9,89,55
2013/5/10,86,53
2013/5/11,82,59
2013/5/12,86,51
2013/5/13,82,55
2013/5/14,75,57
2013/5/15,78,57
2013/5/16,82,60
2013/5/17,80,53
2013/5/18,86,59
2013/5/19,86,59
2013/5/20,82,59
2013/5/21,84,62
2013/5/22,78,59
2013/5/23,82,59
2013/5/24,75,60
2013/5/25,77,60
2013/5/26,75,59
2013/5/27,84,55
2013/5/28,91,62
2013/5/29,89,60
2013/5/30,86,62
2013/5/31,84,62
2013/6/1,89,64
2013/6/2,84,62
2013/6/3,80,64
2013/6/4,73,66
2013/6/5,73,66
2013/6/6,73,64
2013/6/7,69,59
2013/6/8,77,57
2013/6/9,77,59
2013/6/10,84,60
2013/6/11,86,66
2013/6/12,86,66
2013/6/13,91,69
2013/6/14,84,66
2013/6/15,84,66
2013/6/16,89,68
2013/6/17,91,69
2013/6/18,89,71
2013/6/19,86,68
2013/6/20,77,68
2013/6/21,86,66
2013/6/22,87,68
2013/6/23,84,68
2013/6/24,87,68
2013/6/25,93,69
2013/6/26,89,66
2013/6/27,84,68
2013/6/28,82,71
2013/6/29,82,66
2013/6/30,93,69
2013/7/1,96,73
2013/7/2,95,69
2013/7/3,95,71
2013/7/4,95,75
2013/7/5,91,71
2013/7/6,87,68
2013/7/7,78,68
2013/7/8,78,69
2013/7/9,80,68
2013/7/10,87,68
2013/7/11,86,73
2013/7/12,86,68
2013/7/13,78,69
2013/7/14,93,68
2013/7/15,91,69
2013/7/16,82,69
2013/7/17,86,71
2013/7/18,87,71
2013/7/19,89,73
2013/7/20,87,71
2013/7/21,86,69
2013/7/22,96,71
2013/7/23,93,71
2013/7/24,84,73
2013/7/25,80,73
2013/7/26,98,73
2013/7/27,91,75
2013/7/28,87,71
2013/7/29,82,69
2013/7/30,86,71
2013/7/31,87,69
2013/8/1,91,73
2013/8/2,93,71
2013/8/3,86,69
2013/8/4,84,69
2013/8/5,93,71
2013/8/6,95,71
2013/8/7,93,73
2013/8/8,87,69
2013/8/9,84,69
2013/8/10,86,71
2013/8/11,89,75
2013/8/12,91,75
2013/8/13,89,78
2013/8/14,91,77
2013/8/15,96,71
2013/8/16,95,68
2013/8/17,91,68
2013/8/18,86,71
2013/8/19,84,69
2013/8/20,82,68
2013/8/21,89,64
2013/8/22,91,64
2013/8/23,93,64
2013/8/24,93,68
2013/8/25,82,68
2013/8/26,82,68
2013/8/27,84,60
2013/8/28,77,57
2013/8/29,86,57
2013/8/30,86,59
2013/8/31,80,60
2013/9/1,78,64
2013/9/2,75,62
2013/9/3,75,60
2013/9/4,80,60
2013/9/5,82,60
2013/9/6,77,62
2013/9/7,78,62
2013/9/8,80,60
2013/9/9,80,60
2013/9/10,80,64
2013/9/11,82,62
2013/9/12,87,57
2013/9/13,78,59
2013/9/14,77,59
2013/9/15,75,62
2013/9/16,75,62
2013/9/17,77,57
2013/9/18,80,60
2013/9/19,80,60
2013/9/20,75,60
2013/9/21,71,50
2013/9/22,71,46
2013/9/23,75,42
2013/9/24,78,46
2013/9/25,78,46
2013/9/26,73,53
2013/9/27,71,57
2013/9/28,69,60
2013/9/29,68,44
2013/9/30,75,46
2013/10/1,71,46
2013/10/2,75,51
2013/10/3,71,53
2013/10/4,69,53
2013/10/5,75,51
2013/10/6,69,53
2013/10/7,75,55
2013/10/8,71,42
2013/10/9,73,46
2013/10/10,73,53
2013/10/11,64,51
2013/10/12,59,35
2013/10/13,59,32
2013/10/14,64,37
2013/10/15,66,39
2013/10/16,62,44
2013/10/17,64,33
2013/10/18,66,41
2013/10/19,62,39
2013/10/20,60,39
2013/10/21,59,35
2013/10/22,59,35
2013/10/23,64,32
2013/10/24,66,33
2013/10/25,64,39
2013/10/26,59,39
2013/10/27,60,30
2013/10/28,62,33
2013/10/29,57,33
2013/10/30,53,35
2013/10/31,59,39
2013/11/1,62,32
2013/11/2,60,35
2013/11/3,60,35
2013/11/4,62,32
2013/11/5,59,32
2013/11/6,55,35
2013/11/7,60,28
2013/11/8,53,26
2013/11/9,55,28
2013/11/10,55,28
2013/11/11,53,32
2013/11/12,57,26
2013/11/13,57,35
2013/11/14,53,28
2013/11/15,50,26
2013/11/16,48,24
2013/11/17,50,23
2013/11/18,50,23
2013/11/19,51,24
2013/11/20,51,24
2013/11/21,53,30
2013/11/22,46,24
2013/11/23,44,23
2013/11/24,44,19
2013/11/25,32,15
2013/11/26,42,19
2013/11/27,50,23
2013/11/28,50,21
2013/11/29,51,19
2013/11/30,50,24
2013/12/1,55,23
2013/12/2,53,24
2013/12/3,53,21
2013/12/4,51,21
2013/12/5,50,26
2013/12/6,50,24
2013/12/7,42,19
2013/12/8,44,19
2013/12/9,41,21
2013/12/10,35,14
2013/12/11,39,17
2013/12/12,39,12
2013/12/13,37,14
2013/12/14,33,23
2013/12/15,33,14
2013/12/16,33,14
2013/12/17,33,14
2013/12/18,35,12
2013/12/19,35,14
2013/12/20,35,15
2013/12/21,37,14
2013/12/22,37,14
2013/12/23,42,15
2013/12/24,33,10
2013/12/25,30,15
2013/12/26,33,10
2013/12/27,41,12
2013/12/28,42,17
2013/12/29,46,19
2013/12/30,50,19
2013/12/31,44,24
2014/1/1,48,15
2014/1/2,39,23
2014/1/3,42,19
2014/1/4,35,23
2014/1/5,42,15
2014/1/6,30,6
2014/1/7,32,5
2014/1/8,35,8
2014/1/9,37,19
2014/1/10,33,6
2014/1/11,33,8
2014/1/12,37,10
2014/1/13,37,17
2014/1/14,39,21
2014/1/15,39,14
2014/1/16,42,19
2014/1/17,42,19
2014/1/18,35,12
2014/1/19,41,14
2014/1/20,41,19
2014/1/21,37,17
2014/1/22,44,19
2014/1/23,44,19
2014/1/24,37,15
2014/1/25,50,15
2014/1/26,41,15
2014/1/27,41,23
2014/1/28,44,19
2014/1/29,39,23
2014/1/30,39,28
2014/1/31,48,17
2014/2/1,33,10
2014/2/2,32,8
2014/2/3,32,15
2014/2/4,30,17
2014/2/5,28,17
2014/2/6,30,10
2014/2/7,26,6
2014/2/8,30,5
2014/2/9,30,8
2014/2/10,35,14
2014/2/11,30,15
2014/2/12,35,15
2014/2/13,37,19
2014/2/14,41,19
2014/2/15,37,19
2014/2/16,35,21
2014/2/17,41,17
2014/2/18,39,21
2014/2/19,37,23
2014/2/20,39,28
2014/2/21,39,28
2014/2/22,44,32
2014/2/23,48,32
2014/2/24,48,32
2014/2/25,46,21
2014/2/26,41,23
2014/2/27,50,21
2014/2/28,50,24
2014/3/1,42,30
2014/3/2,46,19
2014/3/3,46,21
2014/3/4,44,19
2014/3/5,44,24
2014/3/6,46,23
2014/3/7,50,21
2014/3/8,51,30
2014/3/9,51,32
2014/3/10,48,23
2014/3/11,51,32
2014/3/12,60,30
2014/3/13,66,37
2014/3/14,62,37
2014/3/15,66,35
2014/3/16,60,41
2014/3/17,51,39
2014/3/18,62,32
2014/3/19,68,37
2014/3/20,73,35
2014/3/21,68,37
2014/3/22,71,41
2014/3/23,73,44
2014/3/24,71,46
2014/3/25,69,51
2014/3/26,66,48
2014/3/27,71,42
2014/3/28,75,44
2014/3/29,69,46
2014/3/30,73,50
2014/3/31,69,44
2014/4/1,66,39
2014/4/2,73,41
2014/4/3,69,37
2014/4/4,77,41
2014/4/5,78,46
2014/4/6,75,50
2014/4/7,82,44
2014/4/8,62,48
2014/4/9,64,48
2014/4/10,71,44
2014/4/11,73,50
2014/4/12,75,57
2014/4/13,75,51
2014/4/14,68,51
2014/4/15,62,48
2014/4/16,66,50
2014/4/17,59,42
2014/4/18,69,48
2014/4/19,77,44
2014/4/20,78,50
2014/4/21,78,57
2014/4/22,73,57
2014/4/23,75,53
2014/4/24,71,46
2014/4/25,77,46
2014/4/26,77,48
2014/4/27,80,50
2014/4/28,84,55
2014/4/29,80,53
2014/4/30,71,50
2014/5/1,73,46
2014/5/2,66,41
2014/5/3,69,42
2014/5/4,69,46
2014/5/5,77,50
2014/5/6,73,55
2014/5/7,68,57
2014/5/8,66,50
2014/5/9,57,44
2014/5/10,84,59
2014/5/11,84,59
2014/5/12,73,44
2014/5/13,80,59
2014/5/14,80,55
2014/5/15,82,57
2014/5/16,86,62
2014/5/17,86,59
2014/5/18,87,60
2014/5/19,87,62
2014/5/20,95,69
2014/5/21,91,64
2014/5/22,75,62
2014/5/23,84,57
2014/5/24,93,57
2014/5/25,89,60
2014/5/26,96,68
2014/5/27,98,69
2014/5/28,98,71
2014/5/29,91,71
2014/5/30,84,64
2014/5/31,80,60
2014/6/1,87,66
2014/6/2,87,66
2014/6/3,89,69
2014/6/4,80,64
2014/6/5,87,60
2014/6/6,86,60
2014/6/7,84,57
2014/6/8,82,60
2014/6/9,84,62
2014/6/10,93,66
2014/6/11,87,66
2014/6/12,89,69
2014/6/13,91,69
2014/6/14,84,66
2014/6/15,80,66
2014/6/16,84,62
2014/6/17,82,64
2014/6/18,80,64
2014/6/19,80,64
2014/6/20,82,62
2014/6/21,87,64
